cluster_id,return_on_equity_pct,debt_to_equity,revenue_cagr_5yr,operating_profit_margin_pct,free_cash_flow_cr
0,-0.1617100398179259,-0.3956025846106855,-0.23804224614872402,-0.57280515958194,0.23137095004017452
1,-0.15480428055197007,1.314907550717207,0.6936148468596957,0.2896982843198832,-2.616714900297746
2,-0.08009925930561732,-0.35850058776417454,0.14887707574777673,1.6891624662529754,0.2978128375159883
3,-0.1726300860739075,2.487449223278523,0.9484130479943276,0.7959453933529457,0.05844218008235451
4,6.522670925739508,-0.3907439586831394,-0.43465708578157886,-0.2550944375524255,-0.018620401822278032
